<DATE>,<VOL>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
13/12/18,494,112270.0000000,112280.0000000,112240.0000000,112270.0000000
13/12/18,620,112260.0000000,112300.0000000,112240.0000000,112250.0000000
13/12/18,171,112260.0000000,112290.0000000,112250.0000000,112260.0000000
13/12/18,381,112260.0000000,112300.0000000,112240.0000000,112250.0000000
13/12/18,277,112260.0000000,112310.0000000,112260.0000000,112280.0000000
13/12/18,577,112280.0000000,112290.0000000,112220.0000000,112240.0000000
13/12/18,621,112230.0000000,112310.0000000,112230.0000000,112300.0000000
13/12/18,426,112300.0000000,112300.0000000,112240.0000000,112270.0000000
13/12/18,294,112260.0000000,112300.0000000,112240.0000000,112300.0000000
13/12/18,397,112300.0000000,112320.0000000,112250.0000000,112250.0000000
13/12/18,500,112280.0000000,112280.0000000,112240.0000000,112270.0000000
13/12/18,91,112260.0000000,112270.0000000,112240.0000000,112270.0000000
13/12/18,643,112270.0000000,112270.0000000,112210.0000000,112230.0000000
13/12/18,480,112220.0000000,112270.0000000,112210.0000000,112270.0000000
13/12/18,2310,112270.0000000,112430.0000000,112270.0000000,112320.0000000
13/12/18,833,112310.0000000,112400.0000000,112300.0000000,112400.0000000
13/12/18,1188,112380.0000000,112460.0000000,112370.0000000,112380.0000000
13/12/18,1393,112390.0000000,112390.0000000,112250.0000000,112290.0000000
13/12/18,570,112300.0000000,112300.0000000,112250.0000000,112300.0000000
13/12/18,988,112280.0000000,112350.0000000,112240.0000000,112320.0000000
13/12/18,752,112320.0000000,112430.0000000,112300.0000000,112370.0000000
13/12/18,484,112370.0000000,112430.0000000,112340.0000000,112430.0000000
13/12/18,2200,112420.0000000,112530.0000000,112420.0000000,112480.0000000
13/12/18,751,112470.0000000,112490.0000000,112400.0000000,112440.0000000
13/12/18,542,112440.0000000,112480.0000000,112440.0000000,112480.0000000
13/12/18,741,112470.0000000,112490.0000000,112420.0000000,112430.0000000
13/12/18,574,112420.0000000,112420.0000000,112370.0000000,112390.0000000
13/12/18,272,112400.0000000,112400.0000000,112350.0000000,112350.0000000
13/12/18,870,112350.0000000,112370.0000000,112300.0000000,112310.0000000
13/12/18,635,112300.0000000,112360.0000000,112280.0000000,112340.0000000
13/12/18,430,112350.0000000,112350.0000000,112280.0000000,112280.0000000
13/12/18,353,112290.0000000,112310.0000000,112270.0000000,112280.0000000
13/12/18,225,112280.0000000,112330.0000000,112270.0000000,112270.0000000
13/12/18,648,112270.0000000,112310.0000000,112250.0000000,112270.0000000
13/12/18,218,112280.0000000,112310.0000000,112280.0000000,112290.0000000
13/12/18,560,112300.0000000,112330.0000000,112260.0000000,112260.0000000
13/12/18,467,112260.0000000,112270.0000000,112230.0000000,112250.0000000
13/12/18,475,112250.0000000,112260.0000000,112210.0000000,112250.0000000
13/12/18,367,112260.0000000,112280.0000000,112210.0000000,112260.0000000
13/12/18,316,112270.0000000,112300.0000000,112250.0000000,112280.0000000
13/12/18,805,112290.0000000,112370.0000000,112270.0000000,112340.0000000
13/12/18,645,112350.0000000,112400.0000000,112340.0000000,112370.0000000
13/12/18,267,112370.0000000,112400.0000000,112360.0000000,112400.0000000
13/12/18,302,112380.0000000,112400.0000000,112340.0000000,112360.0000000
13/12/18,662,112360.0000000,112400.0000000,112340.0000000,112390.0000000
13/12/18,425,112390.0000000,112410.0000000,112350.0000000,112400.0000000
13/12/18,1926,112410.0000000,112500.0000000,112370.0000000,112460.0000000
13/12/18,2065,112460.0000000,112590.0000000,112450.0000000,112550.0000000
13/12/18,1729,112560.0000000,112640.0000000,112550.0000000,112640.0000000
13/12/18,2019,112640.0000000,112700.0000000,112630.0000000,112670.0000000
13/12/18,1398,112670.0000000,112700.0000000,112610.0000000,112650.0000000
13/12/18,512,112650.0000000,112670.0000000,112600.0000000,112600.0000000
13/12/18,866,112600.0000000,112620.0000000,112530.0000000,112530.0000000
13/12/18,287,112540.0000000,112580.0000000,112530.0000000,112560.0000000
13/12/18,411,112580.0000000,112600.0000000,112560.0000000,112560.0000000
13/12/18,490,112570.0000000,112640.0000000,112570.0000000,112610.0000000
13/12/18,3688,112620.0000000,112790.0000000,112620.0000000,112740.0000000
13/12/18,1284,112750.0000000,112780.0000000,112680.0000000,112700.0000000
13/12/18,1172,112710.0000000,112720.0000000,112650.0000000,112680.0000000
13/12/18,1445,112690.0000000,112790.0000000,112680.0000000,112700.0000000
13/12/18,471,112710.0000000,112740.0000000,112690.0000000,112700.0000000
13/12/18,607,112700.0000000,112740.0000000,112670.0000000,112690.0000000
13/12/18,535,112690.0000000,112700.0000000,112620.0000000,112620.0000000
13/12/18,1110,112630.0000000,112660.0000000,112550.0000000,112570.0000000
13/12/18,572,112580.0000000,112600.0000000,112560.0000000,112580.0000000
13/12/18,686,112570.0000000,112600.0000000,112530.0000000,112590.0000000
13/12/18,369,112590.0000000,112600.0000000,112540.0000000,112580.0000000
13/12/18,316,112570.0000000,112580.0000000,112540.0000000,112550.0000000
13/12/18,1713,112550.0000000,112550.0000000,112470.0000000,112510.0000000
13/12/18,688,112520.0000000,112540.0000000,112460.0000000,112460.0000000
13/12/18,558,112460.0000000,112500.0000000,112460.0000000,112480.0000000
13/12/18,648,112480.0000000,112520.0000000,112470.0000000,112500.0000000
13/12/18,697,112490.0000000,112490.0000000,112410.0000000,112420.0000000
13/12/18,1455,112420.0000000,112450.0000000,112370.0000000,112450.0000000
13/12/18,1067,112440.0000000,112440.0000000,112330.0000000,112380.0000000
13/12/18,1087,112370.0000000,112480.0000000,112360.0000000,112460.0000000
13/12/18,668,112460.0000000,112510.0000000,112450.0000000,112510.0000000
13/12/18,445,112500.0000000,112500.0000000,112420.0000000,112440.0000000
13/12/18,339,112440.0000000,112470.0000000,112410.0000000,112430.0000000
13/12/18,430,112420.0000000,112500.0000000,112410.0000000,112470.0000000
13/12/18,448,112460.0000000,112500.0000000,112440.0000000,112470.0000000
13/12/18,520,112490.0000000,112510.0000000,112460.0000000,112470.0000000
13/12/18,606,112460.0000000,112490.0000000,112430.0000000,112450.0000000
13/12/18,887,112440.0000000,112490.0000000,112410.0000000,112440.0000000
13/12/18,605,112430.0000000,112480.0000000,112400.0000000,112470.0000000
13/12/18,1475,112460.0000000,112540.0000000,112430.0000000,112480.0000000
13/12/18,556,112480.0000000,112520.0000000,112450.0000000,112490.0000000
13/12/18,1614,112480.0000000,112520.0000000,112370.0000000,112370.0000000
13/12/18,1923,112370.0000000,112410.0000000,112280.0000000,112390.0000000
13/12/18,2,112390.0000000,112390.0000000,112390.0000000,112390.0000000
13/12/18,1425,112370.0000000,112400.0000000,112210.0000000,112250.0000000
13/12/18,1595,112260.0000000,112260.0000000,112160.0000000,112240.0000000
13/12/18,471,112240.0000000,112280.0000000,112220.0000000,112270.0000000
13/12/18,512,112260.0000000,112330.0000000,112260.0000000,112320.0000000
13/12/18,375,112320.0000000,112350.0000000,112310.0000000,112330.0000000
13/12/18,902,112320.0000000,112360.0000000,112270.0000000,112280.0000000
13/12/18,1147,112280.0000000,112320.0000000,112210.0000000,112210.0000000
13/12/18,377,112220.0000000,112280.0000000,112210.0000000,112230.0000000
13/12/18,950,112230.0000000,112330.0000000,112160.0000000,112320.0000000
13/12/18,813,112330.0000000,112400.0000000,112300.0000000,112300.0000000
13/12/18,612,112310.0000000,112320.0000000,112240.0000000,112250.0000000
13/12/18,565,112250.0000000,112280.0000000,112190.0000000,112260.0000000
13/12/18,448,112250.0000000,112380.0000000,112250.0000000,112320.0000000
13/12/18,528,112320.0000000,112420.0000000,112320.0000000,112340.0000000
13/12/18,949,112340.0000000,112340.0000000,112230.0000000,112270.0000000
13/12/18,494,112280.0000000,112300.0000000,112220.0000000,112220.0000000
13/12/18,577,112230.0000000,112310.0000000,112200.0000000,112300.0000000
13/12/18,283,112290.0000000,112290.0000000,112220.0000000,112220.0000000
13/12/18,718,112220.0000000,112260.0000000,112190.0000000,112210.0000000
13/12/18,253,112210.0000000,112270.0000000,112190.0000000,112220.0000000
13/12/18,310,112220.0000000,112300.0000000,112210.0000000,112280.0000000
13/12/18,225,112300.0000000,112340.0000000,112250.0000000,112250.0000000
13/12/18,231,112260.0000000,112330.0000000,112240.0000000,112300.0000000
13/12/18,200,112300.0000000,112350.0000000,112300.0000000,112340.0000000
13/12/18,326,112330.0000000,112340.0000000,112290.0000000,112300.0000000
13/12/18,658,112290.0000000,112320.0000000,112210.0000000,112290.0000000
13/12/18,564,112290.0000000,112370.0000000,112290.0000000,112310.0000000
13/12/18,316,112320.0000000,112350.0000000,112240.0000000,112260.0000000
13/12/18,495,112260.0000000,112280.0000000,112220.0000000,112230.0000000
13/12/18,569,112220.0000000,112270.0000000,112190.0000000,112250.0000000
13/12/18,296,112240.0000000,112290.0000000,112220.0000000,112270.0000000
13/12/18,150,112270.0000000,112290.0000000,112240.0000000,112280.0000000
13/12/18,285,112280.0000000,112310.0000000,112270.0000000,112290.0000000
13/12/18,278,112280.0000000,112350.0000000,112270.0000000,112350.0000000
13/12/18,244,112340.0000000,112370.0000000,112320.0000000,112360.0000000
13/12/18,279,112360.0000000,112380.0000000,112320.0000000,112360.0000000
13/12/18,509,112340.0000000,112340.0000000,112230.0000000,112310.0000000
13/12/18,90,112310.0000000,112330.0000000,112300.0000000,112320.0000000
13/12/18,567,112320.0000000,112410.0000000,112310.0000000,112410.0000000
13/12/18,1110,112400.0000000,112520.0000000,112390.0000000,112480.0000000
13/12/18,604,112490.0000000,112500.0000000,112410.0000000,112410.0000000
13/12/18,287,112410.0000000,112460.0000000,112410.0000000,112440.0000000
13/12/18,86,112430.0000000,112470.0000000,112430.0000000,112460.0000000
13/12/18,159,112450.0000000,112480.0000000,112440.0000000,112460.0000000
13/12/18,497,112460.0000000,112500.0000000,112430.0000000,112430.0000000
13/12/18,718,112440.0000000,112480.0000000,112400.0000000,112470.0000000
13/12/18,159,112480.0000000,112480.0000000,112440.0000000,112450.0000000
13/12/18,315,112450.0000000,112470.0000000,112400.0000000,112460.0000000
13/12/18,264,112450.0000000,112480.0000000,112390.0000000,112390.0000000
13/12/18,756,112400.0000000,112400.0000000,112310.0000000,112370.0000000
13/12/18,148,112380.0000000,112380.0000000,112360.0000000,112370.0000000
13/12/18,100,112360.0000000,112380.0000000,112350.0000000,112370.0000000
13/12/18,395,112380.0000000,112460.0000000,112380.0000000,112430.0000000
13/12/18,359,112420.0000000,112480.0000000,112420.0000000,112470.0000000
13/12/18,906,112470.0000000,112470.0000000,112280.0000000,112280.0000000
13/12/18,1112,112280.0000000,112310.0000000,112220.0000000,112280.0000000
13/12/18,417,112280.0000000,112320.0000000,112240.0000000,112240.0000000
13/12/18,577,112260.0000000,112300.0000000,112210.0000000,112250.0000000
13/12/18,749,112250.0000000,112320.0000000,112200.0000000,112280.0000000
13/12/18,217,112270.0000000,112330.0000000,112270.0000000,112280.0000000
13/12/18,382,112300.0000000,112320.0000000,112270.0000000,112300.0000000
13/12/18,395,112290.0000000,112310.0000000,112280.0000000,112290.0000000
13/12/18,367,112310.0000000,112360.0000000,112300.0000000,112350.0000000
13/12/18,137,112340.0000000,112370.0000000,112330.0000000,112340.0000000
13/12/18,113,112330.0000000,112370.0000000,112320.0000000,112360.0000000
13/12/18,326,112340.0000000,112390.0000000,112330.0000000,112360.0000000
13/12/18,132,112360.0000000,112390.0000000,112330.0000000,112330.0000000
13/12/18,211,112340.0000000,112350.0000000,112330.0000000,112340.0000000
13/12/18,811,112320.0000000,112370.0000000,112280.0000000,112370.0000000
13/12/18,1172,112370.0000000,112490.0000000,112370.0000000,112450.0000000
13/12/18,343,112440.0000000,112470.0000000,112410.0000000,112430.0000000
13/12/18,484,112430.0000000,112430.0000000,112320.0000000,112340.0000000
13/12/18,547,112350.0000000,112390.0000000,112290.0000000,112360.0000000
13/12/18,149,112360.0000000,112390.0000000,112330.0000000,112360.0000000
13/12/18,510,112370.0000000,112370.0000000,112240.0000000,112270.0000000
13/12/18,584,112270.0000000,112280.0000000,112230.0000000,112270.0000000
13/12/18,133,112280.0000000,112300.0000000,112260.0000000,112280.0000000
13/12/18,182,112300.0000000,112310.0000000,112250.0000000,112260.0000000
13/12/18,675,112250.0000000,112250.0000000,112210.0000000,112240.0000000
13/12/18,185,112230.0000000,112270.0000000,112220.0000000,112230.0000000
13/12/18,143,112230.0000000,112250.0000000,112220.0000000,112230.0000000
13/12/18,190,112240.0000000,112260.0000000,112220.0000000,112240.0000000
13/12/18,493,112260.0000000,112290.0000000,112210.0000000,112250.0000000
13/12/18,762,112250.0000000,112250.0000000,112200.0000000,112210.0000000
13/12/18,544,112200.0000000,112310.0000000,112200.0000000,112300.0000000
13/12/18,473,112290.0000000,112360.0000000,112260.0000000,112310.0000000
13/12/18,377,112320.0000000,112320.0000000,112250.0000000,112250.0000000
13/12/18,380,112250.0000000,112310.0000000,112250.0000000,112300.0000000
13/12/18,120,112300.0000000,112330.0000000,112290.0000000,112330.0000000
13/12/18,161,112320.0000000,112340.0000000,112300.0000000,112300.0000000
13/12/18,385,112310.0000000,112370.0000000,112290.0000000,112350.0000000
13/12/18,585,112360.0000000,112400.0000000,112350.0000000,112390.0000000
13/12/18,137,112390.0000000,112390.0000000,112360.0000000,112380.0000000
13/12/18,177,112370.0000000,112400.0000000,112360.0000000,112390.0000000
13/12/18,316,112390.0000000,112430.0000000,112380.0000000,112390.0000000
13/12/18,212,112390.0000000,112410.0000000,112380.0000000,112400.0000000
13/12/18,43,112400.0000000,112400.0000000,112380.0000000,112400.0000000
13/12/18,184,112410.0000000,112420.0000000,112390.0000000,112400.0000000
13/12/18,59,112420.0000000,112430.0000000,112400.0000000,112410.0000000
13/12/18,100,112400.0000000,112410.0000000,112380.0000000,112380.0000000
13/12/18,700,112390.0000000,112400.0000000,112350.0000000,112350.0000000
13/12/18,73,112350.0000000,112380.0000000,112340.0000000,112360.0000000
13/12/18,257,112360.0000000,112440.0000000,112360.0000000,112420.0000000
13/12/18,159,112420.0000000,112450.0000000,112390.0000000,112390.0000000
13/12/18,68,112400.0000000,112400.0000000,112380.0000000,112380.0000000
13/12/18,111,112380.0000000,112430.0000000,112370.0000000,112430.0000000
13/12/18,162,112410.0000000,112410.0000000,112360.0000000,112370.0000000
13/12/18,54,112380.0000000,112390.0000000,112370.0000000,112380.0000000
13/12/18,443,112370.0000000,112390.0000000,112350.0000000,112390.0000000
13/12/18,168,112360.0000000,112420.0000000,112340.0000000,112370.0000000
13/12/18,313,112380.0000000,112380.0000000,112340.0000000,112360.0000000
13/12/18,68,112350.0000000,112380.0000000,112340.0000000,112350.0000000
13/12/18,116,112350.0000000,112370.0000000,112320.0000000,112360.0000000
13/12/18,170,112350.0000000,112410.0000000,112340.0000000,112390.0000000
13/12/18,67,112400.0000000,112400.0000000,112350.0000000,112350.0000000
13/12/18,165,112370.0000000,112380.0000000,112330.0000000,112340.0000000
13/12/18,53,112330.0000000,112360.0000000,112320.0000000,112330.0000000
13/12/18,72,112330.0000000,112330.0000000,112310.0000000,112310.0000000
13/12/18,249,112310.0000000,112340.0000000,112280.0000000,112290.0000000
13/12/18,168,112280.0000000,112320.0000000,112260.0000000,112280.0000000
13/12/18,68,112290.0000000,112310.0000000,112280.0000000,112280.0000000
13/12/18,286,112290.0000000,112300.0000000,112250.0000000,112290.0000000
13/12/18,212,112300.0000000,112360.0000000,112300.0000000,112350.0000000
13/12/18,201,112350.0000000,112400.0000000,112350.0000000,112390.0000000
13/12/18,109,112390.0000000,112390.0000000,112370.0000000,112380.0000000
13/12/18,66,112390.0000000,112390.0000000,112360.0000000,112360.0000000
13/12/18,71,112380.0000000,112390.0000000,112340.0000000,112350.0000000
13/12/18,177,112340.0000000,112400.0000000,112340.0000000,112350.0000000
13/12/18,107,112350.0000000,112390.0000000,112330.0000000,112360.0000000
13/12/18,129,112370.0000000,112420.0000000,112370.0000000,112410.0000000
13/12/18,384,112400.0000000,112480.0000000,112370.0000000,112470.0000000
13/12/18,334,112480.0000000,112490.0000000,112420.0000000,112440.0000000
13/12/18,78,112420.0000000,112450.0000000,112410.0000000,112430.0000000
13/12/18,156,112440.0000000,112450.0000000,112390.0000000,112400.0000000
13/12/18,135,112400.0000000,112410.0000000,112380.0000000,112390.0000000
13/12/18,159,112390.0000000,112430.0000000,112380.0000000,112430.0000000
13/12/18,186,112420.0000000,112470.0000000,112420.0000000,112450.0000000
13/12/18,69,112450.0000000,112460.0000000,112430.0000000,112430.0000000
13/12/18,86,112420.0000000,112440.0000000,112400.0000000,112430.0000000
13/12/18,51,112420.0000000,112420.0000000,112390.0000000,112390.0000000
