,<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
54872,SPFB.RTS-12.18,1,13/12/18,17:33,112380.0,112460.0,112370.0,112380.0,1188
54873,SPFB.RTS-12.18,1,13/12/18,17:34,112390.0,112390.0,112250.0,112290.0,1393
54874,SPFB.RTS-12.18,1,13/12/18,17:35,112300.0,112300.0,112250.0,112300.0,570
54875,SPFB.RTS-12.18,1,13/12/18,17:36,112280.0,112350.0,112240.0,112320.0,988
54876,SPFB.RTS-12.18,1,13/12/18,17:37,112320.0,112430.0,112300.0,112370.0,752
54877,SPFB.RTS-12.18,1,13/12/18,17:38,112370.0,112430.0,112340.0,112430.0,484
54878,SPFB.RTS-12.18,1,13/12/18,17:39,112420.0,112530.0,112420.0,112480.0,2200
54879,SPFB.RTS-12.18,1,13/12/18,17:40,112470.0,112490.0,112400.0,112440.0,751
54880,SPFB.RTS-12.18,1,13/12/18,17:41,112440.0,112480.0,112440.0,112480.0,542
54881,SPFB.RTS-12.18,1,13/12/18,17:42,112470.0,112490.0,112420.0,112430.0,741
54882,SPFB.RTS-12.18,1,13/12/18,17:43,112420.0,112420.0,112370.0,112390.0,574
54883,SPFB.RTS-12.18,1,13/12/18,17:44,112400.0,112400.0,112350.0,112350.0,272
54884,SPFB.RTS-12.18,1,13/12/18,17:45,112350.0,112370.0,112300.0,112310.0,870
54885,SPFB.RTS-12.18,1,13/12/18,17:46,112300.0,112360.0,112280.0,112340.0,635
54886,SPFB.RTS-12.18,1,13/12/18,17:47,112350.0,112350.0,112280.0,112280.0,430
54887,SPFB.RTS-12.18,1,13/12/18,17:48,112290.0,112310.0,112270.0,112280.0,353
54888,SPFB.RTS-12.18,1,13/12/18,17:49,112280.0,112330.0,112270.0,112270.0,225
54889,SPFB.RTS-12.18,1,13/12/18,17:50,112270.0,112310.0,112250.0,112270.0,648
54890,SPFB.RTS-12.18,1,13/12/18,17:51,112280.0,112310.0,112280.0,112290.0,218
54891,SPFB.RTS-12.18,1,13/12/18,17:52,112300.0,112330.0,112260.0,112260.0,560
54892,SPFB.RTS-12.18,1,13/12/18,17:53,112260.0,112270.0,112230.0,112250.0,467
54893,SPFB.RTS-12.18,1,13/12/18,17:54,112250.0,112260.0,112210.0,112250.0,475
54894,SPFB.RTS-12.18,1,13/12/18,17:55,112260.0,112280.0,112210.0,112260.0,367
54895,SPFB.RTS-12.18,1,13/12/18,17:56,112270.0,112300.0,112250.0,112280.0,316
54896,SPFB.RTS-12.18,1,13/12/18,17:57,112290.0,112370.0,112270.0,112340.0,805
54897,SPFB.RTS-12.18,1,13/12/18,17:58,112350.0,112400.0,112340.0,112370.0,645
54898,SPFB.RTS-12.18,1,13/12/18,17:59,112370.0,112400.0,112360.0,112400.0,267
54899,SPFB.RTS-12.18,1,13/12/18,18:00,112380.0,112400.0,112340.0,112360.0,302
54900,SPFB.RTS-12.18,1,13/12/18,18:01,112360.0,112400.0,112340.0,112390.0,662
54901,SPFB.RTS-12.18,1,13/12/18,18:02,112390.0,112410.0,112350.0,112400.0,425
54902,SPFB.RTS-12.18,1,13/12/18,18:03,112410.0,112500.0,112370.0,112460.0,1926
54903,SPFB.RTS-12.18,1,13/12/18,18:04,112460.0,112590.0,112450.0,112550.0,2065
54904,SPFB.RTS-12.18,1,13/12/18,18:05,112560.0,112640.0,112550.0,112640.0,1729
54905,SPFB.RTS-12.18,1,13/12/18,18:06,112640.0,112700.0,112630.0,112670.0,2019
54906,SPFB.RTS-12.18,1,13/12/18,18:07,112670.0,112700.0,112610.0,112650.0,1398
54907,SPFB.RTS-12.18,1,13/12/18,18:08,112650.0,112670.0,112600.0,112600.0,512
54908,SPFB.RTS-12.18,1,13/12/18,18:09,112600.0,112620.0,112530.0,112530.0,866
54909,SPFB.RTS-12.18,1,13/12/18,18:10,112540.0,112580.0,112530.0,112560.0,287
54910,SPFB.RTS-12.18,1,13/12/18,18:11,112580.0,112600.0,112560.0,112560.0,411
54911,SPFB.RTS-12.18,1,13/12/18,18:12,112570.0,112640.0,112570.0,112610.0,490
54912,SPFB.RTS-12.18,1,13/12/18,18:13,112620.0,112790.0,112620.0,112740.0,3688
54913,SPFB.RTS-12.18,1,13/12/18,18:14,112750.0,112780.0,112680.0,112700.0,1284
54914,SPFB.RTS-12.18,1,13/12/18,18:15,112710.0,112720.0,112650.0,112680.0,1172
54915,SPFB.RTS-12.18,1,13/12/18,18:16,112690.0,112790.0,112680.0,112700.0,1445
54916,SPFB.RTS-12.18,1,13/12/18,18:17,112710.0,112740.0,112690.0,112700.0,471
54917,SPFB.RTS-12.18,1,13/12/18,18:18,112700.0,112740.0,112670.0,112690.0,607
54918,SPFB.RTS-12.18,1,13/12/18,18:19,112690.0,112700.0,112620.0,112620.0,535
54919,SPFB.RTS-12.18,1,13/12/18,18:20,112630.0,112660.0,112550.0,112570.0,1110
54920,SPFB.RTS-12.18,1,13/12/18,18:21,112580.0,112600.0,112560.0,112580.0,572
54921,SPFB.RTS-12.18,1,13/12/18,18:22,112570.0,112600.0,112530.0,112590.0,686
54922,SPFB.RTS-12.18,1,13/12/18,18:23,112590.0,112600.0,112540.0,112580.0,369
54923,SPFB.RTS-12.18,1,13/12/18,18:24,112570.0,112580.0,112540.0,112550.0,316
54924,SPFB.RTS-12.18,1,13/12/18,18:25,112550.0,112550.0,112470.0,112510.0,1713
54925,SPFB.RTS-12.18,1,13/12/18,18:26,112520.0,112540.0,112460.0,112460.0,688
54926,SPFB.RTS-12.18,1,13/12/18,18:27,112460.0,112500.0,112460.0,112480.0,558
54927,SPFB.RTS-12.18,1,13/12/18,18:28,112480.0,112520.0,112470.0,112500.0,648
54928,SPFB.RTS-12.18,1,13/12/18,18:29,112490.0,112490.0,112410.0,112420.0,697
54929,SPFB.RTS-12.18,1,13/12/18,18:30,112420.0,112450.0,112370.0,112450.0,1455
54930,SPFB.RTS-12.18,1,13/12/18,18:31,112440.0,112440.0,112330.0,112380.0,1067
54931,SPFB.RTS-12.18,1,13/12/18,18:32,112370.0,112480.0,112360.0,112460.0,1087
54932,SPFB.RTS-12.18,1,13/12/18,18:33,112460.0,112510.0,112450.0,112510.0,668
54933,SPFB.RTS-12.18,1,13/12/18,18:34,112500.0,112500.0,112420.0,112440.0,445
54934,SPFB.RTS-12.18,1,13/12/18,18:35,112440.0,112470.0,112410.0,112430.0,339
54935,SPFB.RTS-12.18,1,13/12/18,18:36,112420.0,112500.0,112410.0,112470.0,430
54936,SPFB.RTS-12.18,1,13/12/18,18:37,112460.0,112500.0,112440.0,112470.0,448
54937,SPFB.RTS-12.18,1,13/12/18,18:38,112490.0,112510.0,112460.0,112470.0,520
54938,SPFB.RTS-12.18,1,13/12/18,18:39,112460.0,112490.0,112430.0,112450.0,606
54939,SPFB.RTS-12.18,1,13/12/18,18:40,112440.0,112490.0,112410.0,112440.0,887
54940,SPFB.RTS-12.18,1,13/12/18,18:41,112430.0,112480.0,112400.0,112470.0,605
54941,SPFB.RTS-12.18,1,13/12/18,18:42,112460.0,112540.0,112430.0,112480.0,1475
54942,SPFB.RTS-12.18,1,13/12/18,18:43,112480.0,112520.0,112450.0,112490.0,556
54943,SPFB.RTS-12.18,1,13/12/18,18:44,112480.0,112520.0,112370.0,112370.0,1614
54944,SPFB.RTS-12.18,1,13/12/18,18:45,112370.0,112410.0,112280.0,112390.0,1923
54945,SPFB.RTS-12.18,1,13/12/18,18:46,112390.0,112390.0,112390.0,112390.0,2
54946,SPFB.RTS-12.18,1,13/12/18,19:06,112370.0,112400.0,112210.0,112250.0,1425
54947,SPFB.RTS-12.18,1,13/12/18,19:07,112260.0,112260.0,112160.0,112240.0,1595
54948,SPFB.RTS-12.18,1,13/12/18,19:08,112240.0,112280.0,112220.0,112270.0,471
54949,SPFB.RTS-12.18,1,13/12/18,19:09,112260.0,112330.0,112260.0,112320.0,512
54950,SPFB.RTS-12.18,1,13/12/18,19:10,112320.0,112350.0,112310.0,112330.0,375
54951,SPFB.RTS-12.18,1,13/12/18,19:11,112320.0,112360.0,112270.0,112280.0,902
54952,SPFB.RTS-12.18,1,13/12/18,19:12,112280.0,112320.0,112210.0,112210.0,1147
54953,SPFB.RTS-12.18,1,13/12/18,19:13,112220.0,112280.0,112210.0,112230.0,377
54954,SPFB.RTS-12.18,1,13/12/18,19:14,112230.0,112330.0,112160.0,112320.0,950
54955,SPFB.RTS-12.18,1,13/12/18,19:15,112330.0,112400.0,112300.0,112300.0,813
54956,SPFB.RTS-12.18,1,13/12/18,19:16,112310.0,112320.0,112240.0,112250.0,612
54957,SPFB.RTS-12.18,1,13/12/18,19:17,112250.0,112280.0,112190.0,112260.0,565
54958,SPFB.RTS-12.18,1,13/12/18,19:18,112250.0,112380.0,112250.0,112320.0,448
54959,SPFB.RTS-12.18,1,13/12/18,19:19,112320.0,112420.0,112320.0,112340.0,528
54960,SPFB.RTS-12.18,1,13/12/18,19:20,112340.0,112340.0,112230.0,112270.0,949
54961,SPFB.RTS-12.18,1,13/12/18,19:21,112280.0,112300.0,112220.0,112220.0,494
54962,SPFB.RTS-12.18,1,13/12/18,19:22,112230.0,112310.0,112200.0,112300.0,577
54963,SPFB.RTS-12.18,1,13/12/18,19:23,112290.0,112290.0,112220.0,112220.0,283
54964,SPFB.RTS-12.18,1,13/12/18,19:24,112220.0,112260.0,112190.0,112210.0,718
54965,SPFB.RTS-12.18,1,13/12/18,19:25,112210.0,112270.0,112190.0,112220.0,253
54966,SPFB.RTS-12.18,1,13/12/18,19:26,112220.0,112300.0,112210.0,112280.0,310
54967,SPFB.RTS-12.18,1,13/12/18,19:27,112300.0,112340.0,112250.0,112250.0,225
54968,SPFB.RTS-12.18,1,13/12/18,19:28,112260.0,112330.0,112240.0,112300.0,231
54969,SPFB.RTS-12.18,1,13/12/18,19:29,112300.0,112350.0,112300.0,112340.0,200
54970,SPFB.RTS-12.18,1,13/12/18,19:30,112330.0,112340.0,112290.0,112300.0,326
54971,SPFB.RTS-12.18,1,13/12/18,19:31,112290.0,112320.0,112210.0,112290.0,658
54972,SPFB.RTS-12.18,1,13/12/18,19:32,112290.0,112370.0,112290.0,112310.0,564
54973,SPFB.RTS-12.18,1,13/12/18,19:33,112320.0,112350.0,112240.0,112260.0,316
54974,SPFB.RTS-12.18,1,13/12/18,19:34,112260.0,112280.0,112220.0,112230.0,495
54975,SPFB.RTS-12.18,1,13/12/18,19:35,112220.0,112270.0,112190.0,112250.0,569
54976,SPFB.RTS-12.18,1,13/12/18,19:36,112240.0,112290.0,112220.0,112270.0,296
54977,SPFB.RTS-12.18,1,13/12/18,19:37,112270.0,112290.0,112240.0,112280.0,150
54978,SPFB.RTS-12.18,1,13/12/18,19:38,112280.0,112310.0,112270.0,112290.0,285
54979,SPFB.RTS-12.18,1,13/12/18,19:39,112280.0,112350.0,112270.0,112350.0,278
54980,SPFB.RTS-12.18,1,13/12/18,19:40,112340.0,112370.0,112320.0,112360.0,244
54981,SPFB.RTS-12.18,1,13/12/18,19:41,112360.0,112380.0,112320.0,112360.0,279
54982,SPFB.RTS-12.18,1,13/12/18,19:42,112340.0,112340.0,112230.0,112310.0,509
54983,SPFB.RTS-12.18,1,13/12/18,19:43,112310.0,112330.0,112300.0,112320.0,90
54984,SPFB.RTS-12.18,1,13/12/18,19:44,112320.0,112410.0,112310.0,112410.0,567
54985,SPFB.RTS-12.18,1,13/12/18,19:45,112400.0,112520.0,112390.0,112480.0,1110
54986,SPFB.RTS-12.18,1,13/12/18,19:46,112490.0,112500.0,112410.0,112410.0,604
54987,SPFB.RTS-12.18,1,13/12/18,19:47,112410.0,112460.0,112410.0,112440.0,287
54988,SPFB.RTS-12.18,1,13/12/18,19:48,112430.0,112470.0,112430.0,112460.0,86
54989,SPFB.RTS-12.18,1,13/12/18,19:49,112450.0,112480.0,112440.0,112460.0,159
54990,SPFB.RTS-12.18,1,13/12/18,19:50,112460.0,112500.0,112430.0,112430.0,497
54991,SPFB.RTS-12.18,1,13/12/18,19:51,112440.0,112480.0,112400.0,112470.0,718
54992,SPFB.RTS-12.18,1,13/12/18,19:52,112480.0,112480.0,112440.0,112450.0,159
54993,SPFB.RTS-12.18,1,13/12/18,19:53,112450.0,112470.0,112400.0,112460.0,315
54994,SPFB.RTS-12.18,1,13/12/18,19:54,112450.0,112480.0,112390.0,112390.0,264
54995,SPFB.RTS-12.18,1,13/12/18,19:55,112400.0,112400.0,112310.0,112370.0,756
54996,SPFB.RTS-12.18,1,13/12/18,19:56,112380.0,112380.0,112360.0,112370.0,148
54997,SPFB.RTS-12.18,1,13/12/18,19:57,112360.0,112380.0,112350.0,112370.0,100
54998,SPFB.RTS-12.18,1,13/12/18,19:58,112380.0,112460.0,112380.0,112430.0,395
54999,SPFB.RTS-12.18,1,13/12/18,19:59,112420.0,112480.0,112420.0,112470.0,359
55000,SPFB.RTS-12.18,1,13/12/18,20:00,112470.0,112470.0,112280.0,112280.0,906
55001,SPFB.RTS-12.18,1,13/12/18,20:01,112280.0,112310.0,112220.0,112280.0,1112
55002,SPFB.RTS-12.18,1,13/12/18,20:02,112280.0,112320.0,112240.0,112240.0,417
55003,SPFB.RTS-12.18,1,13/12/18,20:03,112260.0,112300.0,112210.0,112250.0,577
55004,SPFB.RTS-12.18,1,13/12/18,20:04,112250.0,112320.0,112200.0,112280.0,749
55005,SPFB.RTS-12.18,1,13/12/18,20:05,112270.0,112330.0,112270.0,112280.0,217
55006,SPFB.RTS-12.18,1,13/12/18,20:06,112300.0,112320.0,112270.0,112300.0,382
55007,SPFB.RTS-12.18,1,13/12/18,20:07,112290.0,112310.0,112280.0,112290.0,395
55008,SPFB.RTS-12.18,1,13/12/18,20:08,112310.0,112360.0,112300.0,112350.0,367
55009,SPFB.RTS-12.18,1,13/12/18,20:09,112340.0,112370.0,112330.0,112340.0,137
55010,SPFB.RTS-12.18,1,13/12/18,20:10,112330.0,112370.0,112320.0,112360.0,113
55011,SPFB.RTS-12.18,1,13/12/18,20:11,112340.0,112390.0,112330.0,112360.0,326
55012,SPFB.RTS-12.18,1,13/12/18,20:12,112360.0,112390.0,112330.0,112330.0,132
55013,SPFB.RTS-12.18,1,13/12/18,20:13,112340.0,112350.0,112330.0,112340.0,211
55014,SPFB.RTS-12.18,1,13/12/18,20:14,112320.0,112370.0,112280.0,112370.0,811
55015,SPFB.RTS-12.18,1,13/12/18,20:15,112370.0,112490.0,112370.0,112450.0,1172
55016,SPFB.RTS-12.18,1,13/12/18,20:16,112440.0,112470.0,112410.0,112430.0,343
55017,SPFB.RTS-12.18,1,13/12/18,20:17,112430.0,112430.0,112320.0,112340.0,484
55018,SPFB.RTS-12.18,1,13/12/18,20:18,112350.0,112390.0,112290.0,112360.0,547
55019,SPFB.RTS-12.18,1,13/12/18,20:19,112360.0,112390.0,112330.0,112360.0,149
55020,SPFB.RTS-12.18,1,13/12/18,20:20,112370.0,112370.0,112240.0,112270.0,510
55021,SPFB.RTS-12.18,1,13/12/18,20:21,112270.0,112280.0,112230.0,112270.0,584
55022,SPFB.RTS-12.18,1,13/12/18,20:22,112280.0,112300.0,112260.0,112280.0,133
55023,SPFB.RTS-12.18,1,13/12/18,20:23,112300.0,112310.0,112250.0,112260.0,182
55024,SPFB.RTS-12.18,1,13/12/18,20:24,112250.0,112250.0,112210.0,112240.0,675
55025,SPFB.RTS-12.18,1,13/12/18,20:25,112230.0,112270.0,112220.0,112230.0,185
55026,SPFB.RTS-12.18,1,13/12/18,20:26,112230.0,112250.0,112220.0,112230.0,143
55027,SPFB.RTS-12.18,1,13/12/18,20:27,112240.0,112260.0,112220.0,112240.0,190
55028,SPFB.RTS-12.18,1,13/12/18,20:28,112260.0,112290.0,112210.0,112250.0,493
55029,SPFB.RTS-12.18,1,13/12/18,20:29,112250.0,112250.0,112200.0,112210.0,762
55030,SPFB.RTS-12.18,1,13/12/18,20:30,112200.0,112310.0,112200.0,112300.0,544
55031,SPFB.RTS-12.18,1,13/12/18,20:31,112290.0,112360.0,112260.0,112310.0,473
55032,SPFB.RTS-12.18,1,13/12/18,20:32,112320.0,112320.0,112250.0,112250.0,377
55033,SPFB.RTS-12.18,1,13/12/18,20:33,112250.0,112310.0,112250.0,112300.0,380
55034,SPFB.RTS-12.18,1,13/12/18,20:34,112300.0,112330.0,112290.0,112330.0,120
55035,SPFB.RTS-12.18,1,13/12/18,20:35,112320.0,112340.0,112300.0,112300.0,161
55036,SPFB.RTS-12.18,1,13/12/18,20:36,112310.0,112370.0,112290.0,112350.0,385
55037,SPFB.RTS-12.18,1,13/12/18,20:37,112360.0,112400.0,112350.0,112390.0,585
55038,SPFB.RTS-12.18,1,13/12/18,20:38,112390.0,112390.0,112360.0,112380.0,137
55039,SPFB.RTS-12.18,1,13/12/18,20:39,112370.0,112400.0,112360.0,112390.0,177
55040,SPFB.RTS-12.18,1,13/12/18,20:40,112390.0,112430.0,112380.0,112390.0,316
55041,SPFB.RTS-12.18,1,13/12/18,20:41,112390.0,112410.0,112380.0,112400.0,212
55042,SPFB.RTS-12.18,1,13/12/18,20:42,112400.0,112400.0,112380.0,112400.0,43
55043,SPFB.RTS-12.18,1,13/12/18,20:43,112410.0,112420.0,112390.0,112400.0,184
55044,SPFB.RTS-12.18,1,13/12/18,20:44,112420.0,112430.0,112400.0,112410.0,59
55045,SPFB.RTS-12.18,1,13/12/18,20:45,112400.0,112410.0,112380.0,112380.0,100
55046,SPFB.RTS-12.18,1,13/12/18,20:46,112390.0,112400.0,112350.0,112350.0,700
55047,SPFB.RTS-12.18,1,13/12/18,20:47,112350.0,112380.0,112340.0,112360.0,73
55048,SPFB.RTS-12.18,1,13/12/18,20:48,112360.0,112440.0,112360.0,112420.0,257
55049,SPFB.RTS-12.18,1,13/12/18,20:49,112420.0,112450.0,112390.0,112390.0,159
55050,SPFB.RTS-12.18,1,13/12/18,20:50,112400.0,112400.0,112380.0,112380.0,68
55051,SPFB.RTS-12.18,1,13/12/18,20:51,112380.0,112430.0,112370.0,112430.0,111
55052,SPFB.RTS-12.18,1,13/12/18,20:52,112410.0,112410.0,112360.0,112370.0,162
55053,SPFB.RTS-12.18,1,13/12/18,20:53,112380.0,112390.0,112370.0,112380.0,54
55054,SPFB.RTS-12.18,1,13/12/18,20:54,112370.0,112390.0,112350.0,112390.0,443
55055,SPFB.RTS-12.18,1,13/12/18,20:55,112360.0,112420.0,112340.0,112370.0,168
55056,SPFB.RTS-12.18,1,13/12/18,20:56,112380.0,112380.0,112340.0,112360.0,313
55057,SPFB.RTS-12.18,1,13/12/18,20:57,112350.0,112380.0,112340.0,112350.0,68
55058,SPFB.RTS-12.18,1,13/12/18,20:58,112350.0,112370.0,112320.0,112360.0,116
55059,SPFB.RTS-12.18,1,13/12/18,20:59,112350.0,112410.0,112340.0,112390.0,170
55060,SPFB.RTS-12.18,1,13/12/18,21:00,112400.0,112400.0,112350.0,112350.0,67
55061,SPFB.RTS-12.18,1,13/12/18,21:01,112370.0,112380.0,112330.0,112340.0,165
55062,SPFB.RTS-12.18,1,13/12/18,21:02,112330.0,112360.0,112320.0,112330.0,53
55063,SPFB.RTS-12.18,1,13/12/18,21:03,112330.0,112330.0,112310.0,112310.0,72
55064,SPFB.RTS-12.18,1,13/12/18,21:04,112310.0,112340.0,112280.0,112290.0,249
55065,SPFB.RTS-12.18,1,13/12/18,21:05,112280.0,112320.0,112260.0,112280.0,168
55066,SPFB.RTS-12.18,1,13/12/18,21:06,112290.0,112310.0,112280.0,112280.0,68
55067,SPFB.RTS-12.18,1,13/12/18,21:07,112290.0,112300.0,112250.0,112290.0,286
55068,SPFB.RTS-12.18,1,13/12/18,21:08,112300.0,112360.0,112300.0,112350.0,212
55069,SPFB.RTS-12.18,1,13/12/18,21:09,112350.0,112400.0,112350.0,112390.0,201
55070,SPFB.RTS-12.18,1,13/12/18,21:10,112390.0,112390.0,112370.0,112380.0,109
55071,SPFB.RTS-12.18,1,13/12/18,21:11,112390.0,112390.0,112360.0,112360.0,66
55072,SPFB.RTS-12.18,1,13/12/18,21:12,112380.0,112390.0,112340.0,112350.0,71
55073,SPFB.RTS-12.18,1,13/12/18,21:13,112340.0,112400.0,112340.0,112350.0,177
55074,SPFB.RTS-12.18,1,13/12/18,21:14,112350.0,112390.0,112330.0,112360.0,107
55075,SPFB.RTS-12.18,1,13/12/18,21:15,112370.0,112420.0,112370.0,112410.0,129
55076,SPFB.RTS-12.18,1,13/12/18,21:16,112400.0,112480.0,112370.0,112470.0,384
55077,SPFB.RTS-12.18,1,13/12/18,21:17,112480.0,112490.0,112420.0,112440.0,334
55078,SPFB.RTS-12.18,1,13/12/18,21:18,112420.0,112450.0,112410.0,112430.0,78
55079,SPFB.RTS-12.18,1,13/12/18,21:19,112440.0,112450.0,112390.0,112400.0,156
55080,SPFB.RTS-12.18,1,13/12/18,21:20,112400.0,112410.0,112380.0,112390.0,135
55081,SPFB.RTS-12.18,1,13/12/18,21:21,112390.0,112430.0,112380.0,112430.0,159
55082,SPFB.RTS-12.18,1,13/12/18,21:22,112420.0,112470.0,112420.0,112450.0,186
55083,SPFB.RTS-12.18,1,13/12/18,21:23,112450.0,112460.0,112430.0,112430.0,69
55084,SPFB.RTS-12.18,1,13/12/18,21:24,112420.0,112440.0,112400.0,112430.0,86
55085,SPFB.RTS-12.18,1,13/12/18,21:25,112420.0,112420.0,112390.0,112390.0,51
55086,SPFB.RTS-12.18,1,13/12/18,21:26,112400.0,112400.0,112320.0,112350.0,400
55087,SPFB.RTS-12.18,1,13/12/18,21:27,112350.0,112360.0,112320.0,112330.0,150
55088,SPFB.RTS-12.18,1,13/12/18,21:28,112320.0,112320.0,112280.0,112290.0,322
55089,SPFB.RTS-12.18,1,13/12/18,21:29,112280.0,112380.0,112270.0,112340.0,417
55090,SPFB.RTS-12.18,1,13/12/18,21:30,112330.0,112400.0,112330.0,112380.0,97
55091,SPFB.RTS-12.18,1,13/12/18,21:31,112390.0,112420.0,112370.0,112420.0,534
55092,SPFB.RTS-12.18,1,13/12/18,21:32,112410.0,112420.0,112370.0,112410.0,267
55093,SPFB.RTS-12.18,1,13/12/18,21:33,112410.0,112440.0,112360.0,112370.0,290
55094,SPFB.RTS-12.18,1,13/12/18,21:34,112390.0,112420.0,112380.0,112410.0,68
55095,SPFB.RTS-12.18,1,13/12/18,21:35,112420.0,112420.0,112390.0,112400.0,40
55096,SPFB.RTS-12.18,1,13/12/18,21:36,112400.0,112410.0,112350.0,112380.0,217
55097,SPFB.RTS-12.18,1,13/12/18,21:37,112380.0,112410.0,112370.0,112410.0,137
55098,SPFB.RTS-12.18,1,13/12/18,21:38,112400.0,112410.0,112380.0,112400.0,112
55099,SPFB.RTS-12.18,1,13/12/18,21:39,112400.0,112430.0,112400.0,112420.0,215
55100,SPFB.RTS-12.18,1,13/12/18,21:40,112400.0,112440.0,112400.0,112440.0,56
55101,SPFB.RTS-12.18,1,13/12/18,21:41,112440.0,112470.0,112410.0,112420.0,397
55102,SPFB.RTS-12.18,1,13/12/18,21:42,112410.0,112420.0,112390.0,112400.0,114
55103,SPFB.RTS-12.18,1,13/12/18,21:43,112420.0,112430.0,112400.0,112400.0,13
55104,SPFB.RTS-12.18,1,13/12/18,21:44,112430.0,112450.0,112420.0,112430.0,139
55105,SPFB.RTS-12.18,1,13/12/18,21:45,112420.0,112420.0,112390.0,112400.0,117
55106,SPFB.RTS-12.18,1,13/12/18,21:46,112400.0,112420.0,112390.0,112420.0,44
55107,SPFB.RTS-12.18,1,13/12/18,21:47,112420.0,112440.0,112410.0,112420.0,258
55108,SPFB.RTS-12.18,1,13/12/18,21:48,112420.0,112430.0,112400.0,112400.0,93
55109,SPFB.RTS-12.18,1,13/12/18,21:49,112400.0,112410.0,112400.0,112400.0,12
55110,SPFB.RTS-12.18,1,13/12/18,21:50,112400.0,112400.0,112380.0,112400.0,58
55111,SPFB.RTS-12.18,1,13/12/18,21:51,112390.0,112400.0,112390.0,112400.0,50
55112,SPFB.RTS-12.18,1,13/12/18,21:52,112390.0,112430.0,112370.0,112370.0,159
55113,SPFB.RTS-12.18,1,13/12/18,21:53,112370.0,112380.0,112350.0,112360.0,508
55114,SPFB.RTS-12.18,1,13/12/18,21:54,112350.0,112380.0,112340.0,112370.0,572
55115,SPFB.RTS-12.18,1,13/12/18,21:55,112370.0,112370.0,112350.0,112370.0,77
55116,SPFB.RTS-12.18,1,13/12/18,21:56,112360.0,112420.0,112360.0,112410.0,172
55117,SPFB.RTS-12.18,1,13/12/18,21:57,112410.0,112430.0,112400.0,112410.0,83
55118,SPFB.RTS-12.18,1,13/12/18,21:58,112400.0,112410.0,112380.0,112390.0,86
55119,SPFB.RTS-12.18,1,13/12/18,21:59,112390.0,112400.0,112370.0,112390.0,114
55120,SPFB.RTS-12.18,1,13/12/18,22:00,112380.0,112410.0,112370.0,112410.0,73
55121,SPFB.RTS-12.18,1,13/12/18,22:01,112400.0,112430.0,112390.0,112410.0,178
55122,SPFB.RTS-12.18,1,13/12/18,22:02,112390.0,112430.0,112390.0,112410.0,73
55123,SPFB.RTS-12.18,1,13/12/18,22:03,112410.0,112420.0,112400.0,112400.0,60
55124,SPFB.RTS-12.18,1,13/12/18,22:04,112400.0,112410.0,112390.0,112400.0,85
55125,SPFB.RTS-12.18,1,13/12/18,22:05,112390.0,112410.0,112380.0,112390.0,125
55126,SPFB.RTS-12.18,1,13/12/18,22:06,112390.0,112400.0,112390.0,112400.0,60
55127,SPFB.RTS-12.18,1,13/12/18,22:07,112400.0,112440.0,112390.0,112390.0,179
55128,SPFB.RTS-12.18,1,13/12/18,22:08,112390.0,112400.0,112340.0,112360.0,370
55129,SPFB.RTS-12.18,1,13/12/18,22:09,112370.0,112410.0,112370.0,112370.0,98
55130,SPFB.RTS-12.18,1,13/12/18,22:10,112360.0,112390.0,112360.0,112380.0,36
55131,SPFB.RTS-12.18,1,13/12/18,22:11,112390.0,112390.0,112310.0,112370.0,365
55132,SPFB.RTS-12.18,1,13/12/18,22:12,112360.0,112380.0,112350.0,112350.0,70
55133,SPFB.RTS-12.18,1,13/12/18,22:13,112360.0,112380.0,112360.0,112360.0,35
55134,SPFB.RTS-12.18,1,13/12/18,22:14,112360.0,112380.0,112360.0,112370.0,59
55135,SPFB.RTS-12.18,1,13/12/18,22:15,112370.0,112380.0,112360.0,112360.0,28
55136,SPFB.RTS-12.18,1,13/12/18,22:16,112360.0,112410.0,112350.0,112390.0,216
55137,SPFB.RTS-12.18,1,13/12/18,22:17,112400.0,112410.0,112380.0,112400.0,31
55138,SPFB.RTS-12.18,1,13/12/18,22:18,112400.0,112410.0,112380.0,112410.0,91
55139,SPFB.RTS-12.18,1,13/12/18,22:19,112410.0,112430.0,112410.0,112410.0,86
55140,SPFB.RTS-12.18,1,13/12/18,22:20,112420.0,112420.0,112400.0,112420.0,50
55141,SPFB.RTS-12.18,1,13/12/18,22:21,112420.0,112430.0,112390.0,112410.0,62
55142,SPFB.RTS-12.18,1,13/12/18,22:22,112420.0,112440.0,112420.0,112430.0,121
55143,SPFB.RTS-12.18,1,13/12/18,22:23,112450.0,112460.0,112420.0,112430.0,160
55144,SPFB.RTS-12.18,1,13/12/18,22:24,112420.0,112430.0,112400.0,112420.0,94
55145,SPFB.RTS-12.18,1,13/12/18,22:25,112410.0,112420.0,112400.0,112400.0,110
55146,SPFB.RTS-12.18,1,13/12/18,22:26,112390.0,112450.0,112390.0,112450.0,132
55147,SPFB.RTS-12.18,1,13/12/18,22:27,112460.0,112500.0,112460.0,112470.0,386
55148,SPFB.RTS-12.18,1,13/12/18,22:28,112490.0,112520.0,112440.0,112510.0,374
55149,SPFB.RTS-12.18,1,13/12/18,22:29,112500.0,112580.0,112480.0,112570.0,852
